,trans_vat_desc,original_gross_amt,trans_cac_code_1,trans_cac_code_2,directorate,cluster
4007,2.0,0.04089647271365308,12.0,338.0,3.0,0
4008,2.0,0.040334952475153375,12.0,338.0,3.0,0
4009,2.0,0.059613040952421814,19.0,338.0,3.0,0
4010,2.0,0.040285960776492324,12.0,338.0,3.0,0
4011,2.0,0.04029596204042017,12.0,338.0,3.0,0
4012,2.0,0.04062643858760121,10.0,338.0,3.0,0
4013,2.0,0.040837624696918214,19.0,338.0,3.0,0
4014,2.0,0.04046569363548552,19.0,338.0,3.0,0
4015,2.0,0.040320892727312777,12.0,338.0,3.0,0
4016,2.0,0.04033785139223391,12.0,338.0,3.0,0
4017,2.0,0.04055280609375561,12.0,338.0,3.0,0
4018,2.0,0.040347562764453705,10.0,338.0,3.0,0
4019,1.0,0.04103243192473019,1.0,220.0,3.0,3
4020,1.0,0.04132884619621494,1.0,243.0,3.0,3
4021,2.0,0.04266220310740719,24.0,243.0,3.0,3
4022,2.0,0.0404293122261248,42.0,243.0,3.0,3
4023,1.0,0.045307464943395735,31.0,243.0,3.0,3
4024,1.0,0.03917900928928989,31.0,243.0,3.0,3
4025,2.0,0.04079370610314811,12.0,243.0,3.0,3
4026,2.0,0.040306832979472185,42.0,243.0,3.0,3
4027,2.0,0.04047569489941337,42.0,243.0,3.0,3
4028,2.0,0.04049526258970698,42.0,243.0,3.0,3
4029,2.0,0.0408083456344048,1.0,243.0,3.0,3
4030,2.0,0.04062426439979081,12.0,243.0,3.0,3
4031,1.0,0.040618466565629736,11.0,243.0,3.0,3
4032,2.0,0.040446560782753986,9.0,339.0,3.0,0
4033,2.0,0.0403794508523396,19.0,339.0,3.0,0
4034,1.0,0.0406046967094972,9.0,339.0,3.0,0
4035,2.0,0.04036031799960806,19.0,339.0,3.0,0
4036,2.0,0.04038495879479261,19.0,339.0,3.0,0
4037,2.0,0.04059194147434284,19.0,339.0,3.0,0
4038,2.0,0.04036176745814833,19.0,339.0,3.0,0
4039,2.0,0.040451633887644924,9.0,339.0,3.0,0
4040,2.0,0.04032886474928425,19.0,339.0,3.0,0
4041,2.0,0.04060701584316162,19.0,339.0,3.0,0
4042,1.0,0.041828764446753264,9.0,339.0,3.0,0
4043,2.0,0.04035017178982618,9.0,339.0,3.0,0
4044,2.0,0.040719783717594445,9.0,339.0,3.0,0
4045,2.0,0.0406112192729284,9.0,339.0,3.0,0
4046,2.0,0.04233216139778824,9.0,339.0,3.0,0
4047,1.0,0.04182340145015428,9.0,339.0,3.0,0
4048,2.0,0.045013224859721396,42.0,313.0,3.0,4
4049,2.0,0.042408547862860344,42.0,313.0,3.0,4
4050,1.0,0.041150707741616034,29.0,313.0,3.0,4
4051,1.0,0.041057072719914746,9.0,313.0,3.0,4
4052,1.0,0.041509883567894375,12.0,313.0,3.0,4
4054,1.0,0.04120129384467138,70.0,313.0,3.0,4
4055,1.0,0.04139392688467296,9.0,313.0,3.0,4
4056,1.0,0.04065397829986629,9.0,313.0,3.0,4
4057,1.0,0.040409309698269114,9.0,313.0,3.0,4
4058,2.0,0.04043728424809628,9.0,313.0,3.0,4
4059,2.0,0.04087212181017658,9.0,313.0,3.0,4
4060,2.0,0.040482362408698604,9.0,313.0,3.0,4
4061,2.0,0.0409874987099819,9.0,313.0,3.0,4
4062,2.0,0.040648615303267306,9.0,313.0,3.0,4
4063,1.0,0.040959089322592644,66.0,313.0,3.0,4
4064,2.0,0.040325675940495666,19.0,313.0,3.0,4
4065,2.0,0.0403204578897507,36.0,318.0,3.0,4
4066,2.0,0.04084066855985277,19.0,318.0,3.0,4
4067,2.0,0.040841828126684986,19.0,318.0,3.0,4
4068,1.0,0.058226343966947695,12.0,318.0,3.0,4
4069,1.0,0.04562591098469255,12.0,318.0,3.0,4
4070,1.0,0.040581940210414995,12.0,318.0,3.0,4
4071,1.0,0.04127753536388946,12.0,318.0,3.0,4
4072,2.0,0.0403204578897507,10.0,318.0,3.0,4
4073,1.0,0.04029958568677085,13.0,340.0,3.0,0
4074,1.0,0.04097140972018492,6.0,340.0,3.0,0
4075,2.0,0.04132101912009749,12.0,341.0,3.0,0
4076,1.0,0.04086385989649706,9.0,341.0,3.0,0
4077,1.0,0.040596724687525725,9.0,341.0,3.0,0
4078,1.0,0.04131420666495823,4.0,341.0,3.0,0
4079,2.0,0.04044685067446204,11.0,143.0,3.0,1
4080,1.0,0.04056237252012138,11.0,143.0,3.0,1
4081,2.0,0.040353215652760746,6.0,143.0,3.0,1
4082,2.0,0.04129376929954046,11.0,143.0,3.0,1
4083,2.0,0.04275641791252459,25.0,143.0,3.0,1
4084,2.0,0.040616582269527385,11.0,143.0,3.0,1
4085,2.0,0.040370609155243965,6.0,143.0,3.0,1
4086,2.0,0.04074529418790316,11.0,143.0,3.0,1
4087,1.0,0.0404888849721298,11.0,143.0,3.0,1
4088,2.0,0.04072645122687968,12.0,218.0,3.0,3
4089,2.0,0.04487262738131543,9.0,339.0,3.0,0
4090,1.0,0.04119100268903548,47.0,210.0,3.0,3
4091,1.0,0.044186453708352696,47.0,210.0,3.0,3
4092,1.0,0.04223185886680171,47.0,210.0,3.0,3
4093,2.0,0.04305080294205296,66.0,210.0,3.0,3
4094,1.0,0.04047294092818686,4.0,210.0,3.0,3
4095,1.0,0.04665937492390342,47.0,210.0,3.0,3
4096,2.0,0.04047772414136974,66.0,210.0,3.0,3
4097,2.0,0.04313327713299419,19.0,210.0,3.0,3
4098,1.0,0.041828764446753264,26.0,210.0,3.0,3
4099,1.0,0.040379305906485564,25.0,210.0,3.0,3
4100,1.0,0.04054164526299555,4.0,210.0,3.0,3
4101,1.0,0.04327822298702096,26.0,210.0,3.0,3
4102,2.0,0.0416838185927265,26.0,210.0,3.0,3
4103,2.0,0.04313327713299419,26.0,210.0,3.0,3
4104,1.0,0.04391598474473875,11.0,210.0,3.0,3
4105,1.0,0.04283903704931985,42.0,342.0,3.0,0
4106,2.0,0.04105475358625031,11.0,342.0,3.0,0
4107,2.0,0.043010073157071435,9.0,342.0,3.0,0
4108,2.0,0.04113563337279725,12.0,342.0,3.0,0
4109,2.0,0.04114751893282745,12.0,342.0,3.0,0
4110,1.0,0.04052410681465831,42.0,342.0,3.0,0
4111,1.0,0.04074152559569846,42.0,342.0,3.0,0
4112,2.0,0.0415100285137484,11.0,343.0,3.0,0
4113,2.0,0.041634971839919474,11.0,343.0,3.0,0
4114,2.0,0.041203178140773726,11.0,343.0,3.0,0
4115,2.0,0.041639755053102356,12.0,343.0,3.0,0
4116,1.0,0.040886616395579264,34.0,343.0,3.0,0
4117,1.0,0.04071529039611962,29.0,343.0,3.0,0
4118,1.0,0.04121868734715459,18.0,343.0,3.0,0
4119,2.0,0.041283768035612615,13.0,344.0,3.0,0
4120,2.0,0.040721523067842776,6.0,344.0,3.0,0
4121,2.0,0.04076051350257597,8.0,344.0,3.0,0
4122,2.0,0.04162004241695472,11.0,344.0,3.0,0
4123,2.0,0.04140856641592966,11.0,344.0,3.0,0
4124,2.0,0.040198123588952105,11.0,344.0,3.0,0
4125,2.0,0.04414485424824702,11.0,344.0,3.0,0
4126,2.0,0.048583241244400735,13.0,345.0,3.0,0
4127,2.0,0.040959089322592644,25.0,345.0,3.0,0
4128,2.0,0.04058223010212304,13.0,345.0,3.0,0
4129,2.0,0.0406561524876767,13.0,345.0,3.0,0
4130,2.0,0.04054121042543347,49.0,345.0,3.0,0
4131,2.0,0.04039669940896878,4.0,214.0,3.0,3
4132,2.0,0.04733540238708427,4.0,214.0,3.0,3
4133,2.0,0.040858351954044046,4.0,214.0,3.0,3
4134,2.0,0.041421466596938045,13.0,346.0,3.0,0
4135,2.0,0.03904725350797955,13.0,346.0,3.0,0
4136,1.0,0.04058223010212304,22.0,263.0,3.0,4
4137,2.0,0.04085530809110948,11.0,263.0,3.0,4
4138,2.0,0.04086125087112458,11.0,263.0,3.0,4
4139,2.0,0.040228272326589674,11.0,263.0,3.0,4
4140,2.0,0.04023001167683799,11.0,263.0,3.0,4
4141,1.0,0.04342099465323733,6.0,263.0,3.0,4
4142,1.0,0.046616326005257475,50.0,263.0,3.0,4
4143,1.0,0.042145905975363836,14.0,263.0,3.0,4
4144,1.0,0.04121970196813278,50.0,263.0,3.0,4
4145,2.0,0.04098445484704733,9.0,263.0,3.0,4
4146,2.0,0.04098445484704733,9.0,263.0,3.0,4
4147,2.0,0.04098445484704733,9.0,263.0,3.0,4
4148,2.0,0.04268394498551121,42.0,263.0,3.0,4
4149,1.0,0.04185717383414251,6.0,263.0,3.0,4
4150,2.0,0.04032118261902083,25.0,263.0,3.0,4
4151,2.0,0.04088821079997356,2.0,263.0,3.0,4
4152,2.0,0.04053323840346199,6.0,263.0,3.0,4
4153,2.0,0.04108055394826708,11.0,263.0,3.0,4
4154,2.0,0.04026131998130778,50.0,263.0,3.0,4
4155,2.0,0.040306832979472185,25.0,263.0,3.0,4
4156,1.0,0.04429269901935433,6.0,263.0,3.0,4
4157,2.0,0.04103156224960603,26.0,263.0,3.0,4
4158,2.0,0.0429828233365144,19.0,198.0,3.0,3
4159,1.0,0.04339910782927929,10.0,198.0,3.0,3
4160,2.0,0.04157510920220642,11.0,347.0,3.0,0
4161,1.0,0.04777125457014277,9.0,347.0,3.0,0
4162,2.0,0.04313327713299419,52.0,224.0,3.0,3
4163,2.0,0.04031987810633459,9.0,224.0,3.0,3
4164,2.0,0.04040916475241508,10.0,224.0,3.0,3
4165,2.0,0.04031364543461144,10.0,224.0,3.0,3
4166,1.0,0.04297615582722917,6.0,224.0,3.0,3
4167,2.0,0.04082095592370513,12.0,224.0,3.0,3
4168,1.0,0.042872374595746006,12.0,224.0,3.0,3
4169,2.0,0.0407996488831632,10.0,224.0,3.0,3
4170,2.0,0.040411483886079506,10.0,224.0,3.0,3
4171,1.0,0.05966203265108285,13.0,224.0,3.0,3
4172,2.0,0.04035654940740336,12.0,224.0,3.0,3
4173,2.0,0.0413059447512787,11.0,224.0,3.0,3
4174,2.0,0.04164018989066443,12.0,224.0,3.0,3
4175,2.0,0.04030668803361815,12.0,224.0,3.0,3
4176,2.0,0.040573098513319354,25.0,224.0,3.0,3
4177,1.0,0.04091488083711448,4.0,224.0,3.0,3
4178,2.0,0.041379432299270276,12.0,224.0,3.0,3
4179,1.0,0.04113186478059256,29.0,224.0,3.0,3
4180,1.0,0.03987199541739187,12.0,348.0,3.0,0
4181,1.0,0.0410248947403208,57.0,348.0,3.0,0
4182,2.0,0.04122970323206063,12.0,348.0,3.0,0
4183,2.0,0.04048410175894692,12.0,348.0,3.0,0
4184,2.0,0.04041046926510133,8.0,223.0,3.0,3
4185,2.0,0.04040757034802078,4.0,223.0,3.0,3
4186,2.0,0.040379305906485564,17.0,223.0,3.0,3
4187,2.0,0.040379305906485564,17.0,223.0,3.0,3
4188,2.0,0.040379305906485564,17.0,223.0,3.0,3
4189,2.0,0.04041554236999226,17.0,223.0,3.0,3
4190,2.0,0.04034306944297888,17.0,223.0,3.0,3
4191,1.0,0.041827314988213,9.0,234.0,3.0,3
4192,1.0,0.04458273567326189,24.0,234.0,3.0,3
4193,1.0,0.04264234552540552,12.0,349.0,3.0,0
4194,2.0,0.04201646932771793,25.0,349.0,3.0,0
4195,1.0,0.04120549727443815,12.0,349.0,3.0,0
4196,1.0,0.04043655951882614,12.0,349.0,3.0,0
4197,1.0,0.04078660375630079,11.0,349.0,3.0,0
4199,1.0,0.04181412491549656,12.0,349.0,3.0,0
4200,2.0,0.044532439461914604,11.0,349.0,3.0,0
4201,2.0,0.040083616364270956,11.0,349.0,3.0,0
4202,1.0,0.04030306438726748,25.0,349.0,3.0,0
4203,2.0,0.041379432299270276,10.0,349.0,3.0,0
4204,1.0,0.04251290887775962,29.0,226.0,3.0,3
4205,1.0,0.04119042290561937,35.0,226.0,3.0,3
4206,1.0,0.04078515429776052,35.0,226.0,3.0,3
4207,2.0,0.04048047811259625,9.0,144.0,3.0,1
4208,1.0,0.04072688606444176,12.0,144.0,3.0,1
4209,2.0,0.04039916348848723,11.0,144.0,3.0,1
4211,2.0,0.040306832979472185,11.0,144.0,3.0,1
4212,1.0,0.04038510374064664,12.0,144.0,3.0,1
4213,2.0,0.04104968048135938,11.0,144.0,3.0,1
4215,2.0,0.04082820321640647,9.0,144.0,3.0,1
4216,1.0,0.04038655319918691,12.0,144.0,3.0,1
4217,2.0,0.040386408253332874,11.0,144.0,3.0,1
4218,2.0,0.04098894816852216,11.0,144.0,3.0,1
4219,1.0,0.04034306944297888,12.0,144.0,3.0,1
4220,1.0,0.04031103640923896,9.0,144.0,3.0,1
4221,1.0,0.04053367324102408,9.0,144.0,3.0,1
4222,1.0,0.041071857197025476,11.0,144.0,3.0,1
4223,1.0,0.040524976489782476,12.0,144.0,3.0,1
4224,1.0,0.04096053878113291,6.0,144.0,3.0,1
4225,1.0,0.04074022108301223,6.0,144.0,3.0,1
4226,1.0,0.05393087358286438,10.0,350.0,3.0,0
4227,1.0,0.06572888631722733,35.0,350.0,3.0,0
4228,1.0,0.040438008977366414,12.0,143.0,3.0,1
4229,1.0,0.04049337829360464,6.0,143.0,3.0,1
4230,1.0,0.04628135613660161,12.0,143.0,3.0,1
4231,1.0,0.040471056632084515,11.0,351.0,3.0,0
4232,1.0,0.04298833127896742,12.0,351.0,3.0,0
4233,1.0,0.04054889255569689,10.0,351.0,3.0,0
4234,1.0,0.04327822298702096,42.0,351.0,3.0,0
4235,1.0,0.04165482942192114,11.0,351.0,3.0,0
4236,1.0,0.040642962414960265,12.0,351.0,3.0,0
4237,1.0,0.04110403517661942,42.0,351.0,3.0,0
4238,1.0,0.04041699182853253,4.0,351.0,3.0,0
4239,1.0,0.040817912060770574,24.0,351.0,3.0,0
4240,1.0,0.04123448644524351,11.0,351.0,3.0,0
4241,2.0,0.04047757919551572,12.0,351.0,3.0,0
4242,1.0,0.047103778912349493,35.0,351.0,3.0,0
4243,1.0,0.04297383669356475,6.0,351.0,3.0,0
4244,2.0,0.04036118767473222,19.0,351.0,3.0,0
4245,2.0,0.04043554489784795,10.0,351.0,3.0,0
4246,2.0,0.04096822091139633,12.0,351.0,3.0,0
4247,2.0,0.04028335175111985,10.0,351.0,3.0,0
4248,2.0,0.040491493997502286,12.0,351.0,3.0,0
4249,1.0,0.04214750037975813,6.0,351.0,3.0,0
4250,2.0,0.042915713406100016,12.0,351.0,3.0,0
4251,1.0,0.040263349223264154,17.0,352.0,4.0,0
4252,1.0,0.04029088893552924,17.0,352.0,4.0,0
4253,1.0,0.04034306944297888,16.0,353.0,4.0,0
4254,1.0,0.04034306944297888,16.0,353.0,4.0,0
4255,1.0,0.040306832979472185,4.0,353.0,4.0,0
4256,1.0,0.040837624696918214,1.0,354.0,4.0,0
4257,2.0,0.04199806120425653,6.0,106.0,4.0,1
4258,1.0,0.042112133591375604,29.0,106.0,4.0,1
4259,2.0,0.04289571087824432,13.0,355.0,4.0,0
4260,1.0,0.04174759476849828,41.0,355.0,4.0,0
4261,2.0,0.04290716160071243,13.0,355.0,4.0,0
4262,1.0,0.040355969623987256,13.0,81.0,4.0,1
4263,1.0,0.043278802770437066,12.0,356.0,4.0,0
4264,1.0,0.03719064206375066,12.0,356.0,4.0,0
4265,1.0,0.04027204597450576,17.0,356.0,4.0,0
4266,1.0,0.04060034833387639,9.0,357.0,4.0,0
4267,1.0,0.040640208443733755,9.0,357.0,4.0,0
4268,1.0,0.04062687342516329,9.0,357.0,4.0,0
4269,1.0,0.04057947613089653,9.0,357.0,4.0,0
4270,1.0,0.04058223010212304,9.0,357.0,4.0,0
4271,1.0,0.04113215467230061,1.0,358.0,4.0,0
4272,1.0,0.04127927471413778,1.0,358.0,4.0,0
4273,1.0,0.04089893679317154,1.0,358.0,4.0,0
4274,1.0,0.04071804436734613,1.0,358.0,4.0,0
4275,1.0,0.04064818046570523,1.0,358.0,4.0,0
4276,1.0,0.04046975211939827,1.0,358.0,4.0,0
4277,1.0,0.040358723595213766,21.0,359.0,4.0,0
4278,1.0,0.04035234597763659,21.0,359.0,4.0,0
4279,1.0,0.04036829002157953,21.0,359.0,4.0,0
4280,2.0,0.04026914705742522,8.0,359.0,4.0,0
4281,1.0,0.0402901642062591,11.0,359.0,4.0,0
4282,2.0,0.04284324047908663,36.0,360.0,4.0,0
4283,1.0,0.04030103514531111,4.0,359.0,4.0,0
4284,2.0,0.040959089322592644,47.0,361.0,4.0,0
4285,1.0,0.04034596836005941,21.0,359.0,4.0,0
4286,1.0,0.04038365428210637,11.0,362.0,4.0,0
4287,1.0,0.040369159696703696,11.0,362.0,4.0,0
4288,2.0,0.04031784886437822,25.0,352.0,4.0,0
4289,1.0,0.040660500863297505,29.0,363.0,4.0,0
4290,1.0,0.04056048822401903,9.0,357.0,4.0,0
4291,1.0,0.04065876151304918,1.0,354.0,4.0,0
4292,1.0,0.04040974453583119,8.0,364.0,4.0,0
4293,1.0,0.040305383520931916,8.0,364.0,4.0,0
4294,1.0,0.04058223010212304,8.0,364.0,4.0,0
4295,1.0,0.040568460245990506,6.0,352.0,4.0,0
4296,2.0,0.040479608437472094,12.0,365.0,4.0,0
4297,1.0,0.04139392688467296,71.0,81.0,4.0,1
4298,2.0,0.04072775573956592,19.0,81.0,4.0,1
4299,1.0,0.04062585880418511,9.0,357.0,4.0,0
4300,1.0,0.040596724687525725,9.0,357.0,4.0,0
4301,1.0,0.04060005844216834,9.0,357.0,4.0,0
4302,2.0,0.04852526290279003,34.0,366.0,4.0,0
4303,2.0,0.041617143499874186,34.0,366.0,4.0,0
4304,1.0,0.041538872738699724,1.0,367.0,4.0,0
4305,1.0,0.04146697959510245,1.0,367.0,4.0,0
4306,2.0,0.04181166083597811,4.0,368.0,4.0,0
4307,2.0,0.04119520611880225,6.0,56.0,4.0,2
4308,2.0,0.04152437815329705,36.0,364.0,4.0,0
4309,2.0,0.044568241087859214,72.0,56.0,4.0,2
4310,2.0,0.04066774815599884,12.0,369.0,5.0,0
4311,1.0,0.04306080420598081,12.0,369.0,5.0,0
4312,2.0,0.040664849238918305,12.0,369.0,5.0,0
4313,2.0,0.04030031041604098,12.0,369.0,5.0,0
4314,1.0,0.04356333148189162,12.0,369.0,5.0,0
4315,1.0,0.04038075536502583,11.0,370.0,5.0,0
4316,1.0,0.041886742788363976,20.0,370.0,5.0,0
4317,1.0,0.04139392688467296,1.0,371.0,5.0,0
4318,1.0,0.04041525247828421,1.0,372.0,5.0,0
4319,1.0,0.04041452774901407,1.0,372.0,5.0,0
4320,1.0,0.04041481764072213,1.0,372.0,5.0,0
4321,1.0,0.040414962586576154,1.0,372.0,5.0,0
4322,1.0,0.04041525247828421,1.0,372.0,5.0,0
4323,1.0,0.04041568731584629,1.0,372.0,5.0,0
4324,1.0,0.040414382803160044,1.0,372.0,5.0,0
4325,1.0,0.040416267099262396,1.0,372.0,5.0,0
4326,1.0,0.04041481764072213,1.0,372.0,5.0,0
4327,1.0,0.04134058681039111,35.0,373.0,5.0,0
4328,1.0,0.04225418052832183,12.0,373.0,5.0,0
4329,1.0,0.040822695273953456,1.0,373.0,5.0,0
4330,1.0,0.04101692271834932,12.0,373.0,5.0,0
4331,2.0,0.041361748905079015,12.0,373.0,5.0,0
4332,2.0,0.0404243840670879,19.0,373.0,5.0,0
4333,2.0,0.04052410681465831,12.0,373.0,5.0,0
4334,2.0,0.0406751403945542,12.0,373.0,5.0,0
4335,2.0,0.04053729688737475,12.0,373.0,5.0,0
4336,1.0,0.041103600339057335,1.0,374.0,5.0,0
4337,1.0,0.04130188626736596,1.0,374.0,5.0,0
4338,1.0,0.0413708804938827,1.0,86.0,5.0,1
4339,1.0,0.041167666406537164,1.0,86.0,5.0,1
4340,1.0,0.04029958568677085,11.0,370.0,5.0,0
4341,1.0,0.04029378785260977,11.0,370.0,5.0,0
4342,1.0,0.04027784380866683,34.0,370.0,5.0,0
4343,1.0,0.0402749448915863,11.0,370.0,5.0,0
4344,1.0,0.04043003695539494,17.0,370.0,5.0,0
4345,2.0,0.04140842147007563,8.0,370.0,5.0,0
4346,1.0,0.0402749448915863,11.0,370.0,5.0,0
4347,1.0,0.04031408027217352,23.0,370.0,5.0,0
4348,1.0,0.0403269804531819,11.0,370.0,5.0,0
4349,2.0,0.04036771023816342,8.0,370.0,5.0,0
4350,1.0,0.040485116379925114,11.0,370.0,5.0,0
4351,1.0,0.041669324007323816,20.0,370.0,5.0,0
4352,1.0,0.04027422016231616,20.0,370.0,5.0,0
4353,1.0,0.040915605566384614,17.0,370.0,5.0,0
4354,1.0,0.040306832979472185,11.0,370.0,5.0,0
4355,1.0,0.04045902612620029,8.0,370.0,5.0,0
4356,1.0,0.041886742788363976,20.0,370.0,5.0,0
4357,1.0,0.04035104146495035,12.0,370.0,5.0,0
4358,1.0,0.04133015070890118,20.0,370.0,5.0,0
4359,1.0,0.04031408027217352,23.0,370.0,5.0,0
4360,1.0,0.04033263334148895,11.0,370.0,5.0,0
4361,1.0,0.04053874634591501,17.0,370.0,5.0,0
4362,1.0,0.04031480500144366,11.0,370.0,5.0,0
4363,2.0,0.0407996488831632,8.0,370.0,5.0,0
4364,1.0,0.04043003695539494,17.0,370.0,5.0,0
4365,1.0,0.04028001799647723,11.0,370.0,5.0,0
4366,2.0,0.04076341241965651,8.0,370.0,5.0,0
4367,1.0,0.04030103514531111,11.0,370.0,5.0,0
4368,1.0,0.04050250988240832,17.0,370.0,5.0,0
4369,1.0,0.040312485867779226,11.0,370.0,5.0,0
4370,2.0,0.04140842147007563,8.0,370.0,5.0,0
4371,1.0,0.0416903411561577,20.0,370.0,5.0,0
4372,2.0,0.040330024316116465,11.0,370.0,5.0,0
4373,1.0,0.04031408027217352,23.0,370.0,5.0,0
4374,1.0,0.04361884574398387,20.0,370.0,5.0,0
4375,1.0,0.04028683045161649,20.0,370.0,5.0,0
4376,1.0,0.0402917586106534,20.0,370.0,5.0,0
4377,2.0,0.04107722019362447,11.0,370.0,5.0,0
4378,1.0,0.04480015445430204,20.0,370.0,5.0,0
4379,2.0,0.04028625066820038,12.0,370.0,5.0,0
4380,2.0,0.0405419351547036,11.0,370.0,5.0,0
4381,1.0,0.040451633887644924,6.0,370.0,5.0,0
4382,2.0,0.040353360598614774,11.0,370.0,5.0,0
4383,2.0,0.04032190734829097,11.0,370.0,5.0,0
4384,1.0,0.043331997898864896,20.0,370.0,5.0,0
4385,1.0,0.040371333884514096,12.0,370.0,5.0,0
4386,1.0,0.04113273445571672,6.0,370.0,5.0,0
4387,1.0,0.04111809492446001,29.0,370.0,5.0,0
4388,1.0,0.04139392688467296,20.0,370.0,5.0,0
4389,1.0,0.04043728424809628,20.0,370.0,5.0,0
4390,1.0,0.04031973316048056,20.0,370.0,5.0,0
4391,1.0,0.04032785012830606,20.0,370.0,5.0,0
4392,1.0,0.040335677204423506,20.0,370.0,5.0,0
4393,1.0,0.04030248460385138,20.0,370.0,5.0,0
4394,1.0,0.04148292363904539,1.0,375.0,5.0,0
4395,6.0,0.04027784380866683,24.0,370.0,5.0,0
4396,1.0,0.04034596836005941,11.0,370.0,5.0,0
4397,1.0,0.04194472112997468,4.0,370.0,5.0,0
4398,1.0,0.040364521429374835,4.0,370.0,5.0,0
4399,1.0,0.03937917951370086,4.0,370.0,5.0,0
4400,6.0,0.04027784380866683,24.0,370.0,5.0,0
4401,6.0,0.0402792932672071,11.0,370.0,5.0,0
4402,1.0,0.04138523013343135,4.0,370.0,5.0,0
4403,6.0,0.04042134020415333,11.0,370.0,5.0,0
4404,1.0,0.04032466131951747,35.0,376.0,5.0,0
4405,1.0,0.041187234096830776,35.0,376.0,5.0,0
4406,1.0,0.040524396706366365,1.0,377.0,5.0,0
4407,1.0,0.0413215989035136,1.0,377.0,5.0,0
4408,1.0,0.04139392688467296,20.0,370.0,5.0,0
4409,1.0,0.04036336186254262,20.0,370.0,5.0,0
4410,1.0,0.0402749448915863,20.0,370.0,5.0,0
4411,1.0,0.04194472112997468,20.0,370.0,5.0,0
4412,1.0,0.04194472112997468,20.0,370.0,5.0,0
4413,1.0,0.03937917951370086,20.0,370.0,5.0,0
4414,1.0,0.03937917951370086,20.0,370.0,5.0,0
4415,1.0,0.04224881753172285,20.0,370.0,5.0,0
4416,1.0,0.04028943947698897,20.0,370.0,5.0,0
4417,1.0,0.04048569616334122,20.0,370.0,5.0,0
4418,1.0,0.040364521429374835,20.0,370.0,5.0,0
4419,1.0,0.04029161366479937,20.0,370.0,5.0,0
4420,1.0,0.04168512310541274,49.0,378.0,5.0,0
4421,2.0,0.04030668803361815,10.0,378.0,5.0,0
4422,1.0,0.042242584859999696,49.0,378.0,5.0,0
4423,1.0,0.0414304532398877,1.0,378.0,5.0,0
4424,1.0,0.041152881929426434,49.0,378.0,5.0,0
4425,1.0,0.04313893002130124,49.0,378.0,5.0,0
4426,1.0,0.041199699440277085,49.0,378.0,5.0,0
4427,1.0,0.04031538478485976,12.0,378.0,5.0,0
4428,1.0,0.041381461541226655,1.0,378.0,5.0,0
4429,1.0,0.04086922289309605,49.0,378.0,5.0,0
4430,1.0,0.0418522456751056,49.0,378.0,5.0,0
4431,1.0,0.04081559292710615,35.0,378.0,5.0,0
4432,1.0,0.04145828284386084,49.0,378.0,5.0,0
4433,1.0,0.04122549980229385,49.0,378.0,5.0,0
4434,1.0,0.04091951910444334,49.0,378.0,5.0,0
4435,1.0,0.04079790953291488,49.0,378.0,5.0,0
4436,2.0,0.040726596172733706,12.0,379.0,5.0,0
4437,2.0,0.04034741781859968,10.0,379.0,5.0,0
4438,2.0,0.04111794997860599,19.0,379.0,5.0,0
4439,1.0,0.040744714404487056,20.0,370.0,5.0,0
4440,1.0,0.040313935326319494,20.0,370.0,5.0,0
4441,1.0,0.04030306438726748,20.0,370.0,5.0,0
4442,1.0,0.040322052294145,20.0,370.0,5.0,0
4443,1.0,0.04047424544087311,20.0,370.0,5.0,0
4444,1.0,0.04027204597450576,20.0,370.0,5.0,0
4445,1.0,0.04041061421095535,20.0,370.0,5.0,0
4446,1.0,0.04027059651596549,20.0,370.0,5.0,0
4447,1.0,0.04029364290675575,20.0,370.0,5.0,0
4448,1.0,0.040339300850774175,20.0,370.0,5.0,0
4449,1.0,0.04029509236529601,20.0,370.0,5.0,0
4450,1.0,0.040288714747718835,20.0,370.0,5.0,0
4451,1.0,0.04046888244427411,20.0,370.0,5.0,0
4452,1.0,0.04025610193056282,20.0,370.0,5.0,0
4453,1.0,0.040756889856225303,20.0,370.0,5.0,0
4454,1.0,0.041089540591216736,20.0,370.0,5.0,0
4455,1.0,0.04049192883506437,20.0,370.0,5.0,0
4456,1.0,0.04029654182383628,20.0,370.0,5.0,0
4457,1.0,0.040467577931587874,20.0,370.0,5.0,0
4458,1.0,0.04255349371688712,20.0,370.0,5.0,0
4459,1.0,0.04255349371688712,20.0,370.0,5.0,0
4460,1.0,0.04255349371688712,20.0,370.0,5.0,0
4461,1.0,0.04255349371688712,20.0,370.0,5.0,0
4462,1.0,0.04255349371688712,20.0,370.0,5.0,0
4463,1.0,0.04255349371688712,20.0,370.0,5.0,0
4464,1.0,0.04255349371688712,20.0,370.0,5.0,0
4465,1.0,0.04139392688467296,20.0,370.0,5.0,0
4466,1.0,0.04054439923422205,20.0,370.0,5.0,0
4467,1.0,0.04029958568677085,20.0,370.0,5.0,0
4468,1.0,0.041693964802508365,20.0,370.0,5.0,0
4469,1.0,0.04098662903485773,20.0,370.0,5.0,0
4470,1.0,0.04037916096063154,20.0,370.0,5.0,0
4471,1.0,0.0402901642062591,20.0,370.0,5.0,0
4472,1.0,0.04033944579662821,20.0,370.0,5.0,0
4473,1.0,0.040313935326319494,20.0,370.0,5.0,0
4474,1.0,0.04110403517661942,20.0,370.0,5.0,0
4475,1.0,0.04027349543304602,20.0,370.0,5.0,0
